SKU,Product Name,Category,Sub-Category,Type,Price,Short Description (Clean),Status,Image
FBfanta003,FANTA CAN,FB Beverages,FB Beverages,RESTAURANT,15,300ML,Active,https://demo8.1hour.in/media/products/Fanta-Can-removebg-preview.png
FBwater002,WATER,FB Beverages,FB Beverages,RESTAURANT,5,Plastic Bottled Water- PET,Active,https://demo8.1hour.in/media/products/Awake-bottle-removebg-preview.png
165065,Organiko Cremoso Hazelnut & Almond Pralines 120g,Snacks,Confectionery,GROCERY,169.99,"Product Type: Confectionery/Pralines
Product Net Weight: 120g
Product Unit: 1 Box",Active,https://demo8.1hour.in/media/products/165065_kU4ls8v.png
FBcokecan001,Coca-Cola Can,FB Beverages,FB Beverages,RESTAURANT,15,330ML,Active,https://demo8.1hour.in/media/products/can_coke_300ml-removebg-preview.png
166214,1953 Beef Tenderloin Chain ±500g,Meat & Seafood,Fresh Meat,GROCERY,174.99,"Product Type: Meat/Beef

Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/166214.png
166213,1953 Beef Rump Cap Boneless ±500g,Meat & Seafood,Fresh Meat,GROCERY,349.99,"Product Type: Meat/Beef


Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/166213.png
166212,1953 Beef Cube Roll ±500g,Meat & Seafood,Fresh Meat,GROCERY,174.99,"Product Type: Meat/Beef

Product Net Weight:±500g",Active,https://demo8.1hour.in/media/products/166212.png
173777,Iceland  Yorkshire Puddings 217g,Frozen,Frozen Meals,GROCERY,39.99,"Product Type: Frozen Foods/Yorkshire Puddings
Product Net Weight: 217g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/173777.png
173233,Bayara Chickpeas Tyson 400g,Food Cupboard,Packaged Food,GROCERY,34.99,"Product Type:Legumes
Product Net Weight: 400g
Product Unit: 1 Can",Active,https://demo8.1hour.in/media/products/173233.png
171187,Luxurys Reed Diffuser Candy 100ml,Household,Air Freshners,GROCERY,91.49,"Product Type: Home Fragrance/Reed Diffuser
Product Net Weight: 100ml
Product Unit: 1 Diffuser",Active,https://demo8.1hour.in/media/products/171187.png
170057,Mira Olive Oil 1ltr,Food Cupboard,Oils,GROCERY,141.49,"Product Type: Cooking Oil/Olive Oil
Product Net Weight: 1ltr
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/170057.png
166199,Walkers Monster Munch Giant Pickled Onion 85g,Snacks,Chips & Crisps,GROCERY,64.99,"Product Type: Snacks/Crisps
Product Net Weight: 85g
Product Unit: 1 Bag",Active,https://demo8.1hour.in/media/products/166199.png
165591,Herbs Parsley Pack,Fruits & Veg,Fresh Vegetables,GROCERY,11.49,"Product Type: Fresh Produce/Herbs


Product Unit: 1 Pack",Active,https://demo8.1hour.in/media/products/165591.png
171189,Luxurys Reed Diffuser Fruitmix 120ml,Household,Air Freshners,GROCERY,95.99,"Product Type: Reed Diffuser
Product Net Weight: 120ml
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/171189.png
165136,Bushmills Irish Whisky Original 700ml,Alcohol,Whisky,GROCERY,369.99,"Product Type: Spirits/Irish Whiskey
Product Net Weight: 700ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/165136.png
165125,VE Springonion Pack,Fruits & Veg,Fresh Vegetables,GROCERY,6.99,"Product Type: Fresh Produce/Spring Onions

Product Unit: 1 Pack",Active,https://demo8.1hour.in/media/products/165125.png
165124,VE Lettuce Pack,Fruits & Veg,Fresh Vegetables,GROCERY,11.49,"Product Type: Fresh Produce/Lettuce

Product Unit: 1 Pack",Active,https://demo8.1hour.in/media/products/165124.png
165027,Tartuflanghe Bouquet Truffle Butter 32g,Food Cupboard,Spreads,GROCERY,147.99,"Product Type: Truffle Butter
Product Net Weight: 32g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/165027.png
166221,Friboi Black Beef Rump Cork Red ±500g,Meat & Seafood,Fresh Meat,GROCERY,124.99,"Product Type: Fresh Meat/Beef


Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/166221.png
166219,Friboi Black Beef Heart Of Rump Boneless ±500g,Meat & Seafood,Fresh Meat,GROCERY,174.99,"Product Type: Fresh Meat/Beef


Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/166219.png
165007,Millers Ale Chutney 200g,Food Cupboard,Cans & Jars,GROCERY,99.99,"Product Type: Ale Chutney
Product Net Weight: 200g
Product Unit: 1 unit (jar)",Active,https://demo8.1hour.in/media/products/165007.png
166218,Friboi Black Beef Golden Coin Muscle ±500g,Meat & Seafood,Fresh Meat,GROCERY,199.99,"Product Type: Fresh Meat/Beef


Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/166218.png
164997,Choco Cashew Melk 5kg,Snacks,Confectionery,GROCERY,569.99,"Product Type: Chocolate-Coated Cashews
Product Net Weight: 5kg
Product Unit: 1 unit (bag)",Active,https://demo8.1hour.in/media/products/164997.png
166217,Friboi Black Beef Chuck Tender Boneless ±500g,Meat & Seafood,Fresh Meat,GROCERY,144.99,"Product Type: Fresh Meat/Beef


Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/166217.png
164916,Fine Towel Hh Mega Roll 480sheets,Household,Tissue Papers & Towels,GROCERY,48.99,"Product Type: Toilet Paper Roll
Product Unit: 1 unit (roll)",Active,https://demo8.1hour.in/media/products/164916.png
164994,Chocolate Hazelnuts Milk dark or white,Snacks,Chocolates,GROCERY,649.99,"Product Type: Chocolate with Hazelnuts
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164994.png
164889,Maxims Steak Sauce 299ml,Souks & Condiments,Sauces,GROCERY,81.99,"Product Type: Steak Sauce
Product Net Weight: 299ml
Product Unit: 1 unit (bottle)",Active,https://demo8.1hour.in/media/products/164889.png
164824,Maxims Quickcao Chocolate Drink 450g,Beverages,Powdered Beverages,GROCERY,64.99,"Product Type: Instant Chocolate Drink Mix
Product Net Weight: 450g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164824.png
165772,Yves Rocher Scrub Coconut Body Scrub 150ml,Personal Care,Skin Care,GROCERY,155,"Product Type: Health and Beauty/Skincare/Body Care/Exfoliants and Scrubs
Product Net Weight: 150ml
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165772.png
164784,Fantasia Bugles Chips Popcorn Caramel 55g,Snacks,Confectionery,GROCERY,19.99,"Product Type: Caramel Coated Popcorn Snack
Product Net Weight: 55g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164784.png
164765,Tgo Garden Egg  Pack 300g,Fruits & Veg,Fresh Vegetables,GROCERY,9.99,"Product Type: Fresh Garden Eggs (Eggplants)
Product Net Weight: 300g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164765.png
164770,Tgo Beetroot Pack,Fruits & Veg,Fresh Vegetables,GROCERY,6.99,"Product Type: Fresh Beetroot
Product Net Weight: 300g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164770.png
165764,Yves Rocher Fleur Des Pres Bruy Hand Cream 30g,Personal Care,Hand Care,GROCERY,48,"Product Type: Health and Beauty/Personal Care/Hand Care/Hand Creams
Product Net Weight: 30g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165764.png
165759,Yves Rocher Repair Oil 200ml,Personal Care,Skin Care,GROCERY,165,"Product Type: Health and Beauty/Skincare/Oils and Serums
Product Net Weight: 200ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/165759.png
164763,Tgo Okra  Pack 300g,Fruits & Veg,Fresh Vegetables,GROCERY,6.99,"Product Type: Fresh Okra
Product Net Weight: 300g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164763.png
164759,Tgo Tomato Pack 300g,Fruits & Veg,Fresh Vegetables,GROCERY,13.99,"Product Type: Fresh Tomatoes
Product Net Weight: 300g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164759.png
165747,Yves Rocher Mango Hand Soap 50g,Personal Care,Hand Care,GROCERY,65,"Product Type: Health and Beauty/Personal Care/Hand Care/Hand Soaps
Product Net Weight:50g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/165747.png
164727,Al Kanater Tahineh 450g,Souks & Condiments,Dressings,GROCERY,89.99,"Product Type:Sesame Tahini
Product Net Weight: 450g
Product Unit: 1 unit (jar)",Active,https://demo8.1hour.in/media/products/164727.png
164723,Al Kanater Halawa Pistachio 450g,Food Cupboard,Spreads,GROCERY,129.99,"Product Type: Pistachio Halwa
Product Net Weight: 450g
Product Unit: 1 unit (jar)",Active,https://demo8.1hour.in/media/products/164723.png
164722,Al Kanater Halawa Chocolate 450g,Food Cupboard,Spreads,GROCERY,104.99,"Product Type:Chocolate Halwa
Product Net Weight: 450g
Product Unit: 1 unit (jar)",Active,https://demo8.1hour.in/media/products/164722.png
164721,Al Kanater Halawa Almond 450g,Food Cupboard,Spreads,GROCERY,104.99,"Product Type: Almond Halwa
Product Net Weight: 450g
Product Unit: 1 unit (jar)",Active,https://demo8.1hour.in/media/products/164721.png
FBhoneychicken008,HOT HONEY CHICKEN,FB Delight,FB Delight,RESTAURANT,80,Hot Honey Chicken,Active,https://demo8.1hour.in/media/products/Hot_Honey_Chicken2.png
165746,Yves Rocher Raspberry Hand Soap 50g,Personal Care,Hand Care,GROCERY,65,"Product Type: Health and Beauty/Personal Care/Hand Care/Hand Soaps
Product Net Weight:50g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/165746.png
164560,Special Dog Prem Quality With Lamb And Rice 4kg,Pet Care,Pet Food,GROCERY,429.99,"Product Type: Dry Dog Food
Product Net Weight: 4kg
Product Unit: 1 unit (bag)",Active,https://demo8.1hour.in/media/products/164560.png
165744,Yves Rocher Olive Hand Soap 500g,Personal Care,Hand Care,GROCERY,65,"Product Type:Health and Beauty/Personal Care/Hand Care/Hand Soaps
Product Net Weight: 50g
Product Unit:1 Unit6",Active,https://demo8.1hour.in/media/products/165744.png
FBguacomolefeast007,CHICKEN GUACOMOLE FEAST,FB Delight,FB Delight,RESTAURANT,80,Chicken Guacomole Feast,Active,https://demo8.1hour.in/media/products/Chicken_Guacamole_Feast1.png
165743,Yves Rocher Vanilla Hand Soap 50g,Personal Care,Hand Care,GROCERY,65,"Product Type:Health and Beauty/Personal Care/Hand Care/Hand Soaps
Product Net Weight:50g
Product Unit 1 Unit",Active,https://demo8.1hour.in/media/products/165743.png
FBgroovybowl006,GROOVY BOWL,FB Delight,FB Delight,RESTAURANT,70,Groovy Bowl,Active,https://demo8.1hour.in/media/products/Groovy_Bowl1.png
165741,Yves Rocher Coconut Hand Soap 50g,Personal Care,Hand Care,GROCERY,65,"Product Type:Health and Beauty/Personal Care/Hand Care/Hand Soaps
Product Net Weight:50g
Product Unit:1 Unit",Active,https://demo8.1hour.in/media/products/165741.png
165740,Yves Rocher Meadow Flowerhand Soap 50g,Personal Care,Bathing Essentials,GROCERY,65,"Product Type:Health and Beauty/Personal Care/Hand Care/Hand Soaps
Product Net Weight:50g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165740.png
FBhummuscrunch005,HUMMUS CRUNCH SALAD,FB Delight,FB Delight,RESTAURANT,70,Hummus Crunch Salad,Active,https://demo8.1hour.in/media/products/Hummus_Crunch_Salad1.png
165726,Yves Roche Corriander Bath & Shower Gel 400ml,Personal Care,Bathing Essentials,GROCERY,90,"Product Type:Health and Beauty/Personal Care/Bath and Shower/Shower Gels
Product Net Weight: 400Ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/165726.png
FBharvestbowl004,HARVEST BOWL,FB Delight,FB Delight,RESTAURANT,80,Harvest Bowl,Active,https://demo8.1hour.in/media/products/Harvest_Bowl2.png
165714,Yves Rocher Fleur Des Body Lotion 390ml,Personal Care,Skin Care,GROCERY,115,"Product Type:Health and Beauty/Personal Care/Body Care/Body Lotions
Product Net Weight: 390Ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/165714.png
FBcalibowl003,CALI BOWL,FB Delight,FB Delight,RESTAURANT,90,Cali Bowl,Active,https://demo8.1hour.in/media/products/Cali_Bowl2.png
165709,Yves Rocher Eau De Parfum Plein Soleil 100ml,Personal Care,Perfumes,GROCERY,690,"Product Type:Health and Beauty/Fragrances/Women&#39;s Fragrances
Product Net Weight:100Ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/165709.png
FBmonalisa002,MONALISA,FB Delight,FB Delight,RESTAURANT,80,"Jollof rice, Grilled Chicken, Onions with Shito and Garlic Aioli Sauce",Active,https://demo8.1hour.in/media/products/Monalisa1.png
165666,Yves Rocher Avoine In Bath Shower Gel 400ml,Personal Care,Bathing Essentials,GROCERY,90,"Product Type: Health and Beauty/Personal Care/Bath and Shower/Shower Gels
Product Net Weight:400Ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/165666.png
FBshrimptaco001,SHRIMP TACO,FB Delight,FB Delight,RESTAURANT,85,Shrimp Taco,Active,https://demo8.1hour.in/media/products/Shrimp_Taco1.png
165662,Yves Rocher Argan Body And Hair Oil 100ml,Personal Care,Hair Care,GROCERY,140,"Product Type:Health and Beauty/Personal Care/Body Care/Body Oils
Product Net Weight:100ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/165662.png
164252,Pork Goulash ±500g,Meat & Seafood,Fresh Meat,GROCERY,42.49,"Product Type: Fresh Pork Goulash
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164252.png
165655,Yves Rocher 24H Citrus La Menthe De Bretagne 50ml,Personal Care,Deodorant & Body Sprays,GROCERY,89,"Product Type:Health and Beauty/Personal Care/Deodorants &amp; Anti-Perspirants
Product Net Weight:50ml
Product Unit:1 Bottle",Active,https://demo8.1hour.in/media/products/165655.png
164250,Pork Prego Steak ±500g,Meat & Seafood,Fresh Meat,GROCERY,44.99,"Product Type: Fresh Pork Prego Steak
Product Net Weight: 500g
Product Unit: 1 unit (cut)",Active,https://demo8.1hour.in/media/products/164250.png
164249,Pork Stirfry ±500g,Meat & Seafood,Fresh Meat,GROCERY,44.99,"Product Type: Fresh Pork Stirfry Strips
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164249.png
181094,BS Onion Pack,Fruits & Veg,Fresh Vegetables,GROCERY,24.99,"Product Type: Fresh Produce/Vegetables/Onions
Product Unit:1 Pack",Active,https://demo8.1hour.in/media/products/181094.png
164200,Yves Rocher Shimmering Hair And Body spray Oil 100g,Personal Care,Hair Care,GROCERY,155,"Product Type: Hair and Body Spray Oil
Product Net Weight: 100g
Product Unit:1 unit (bottle)",Active,https://demo8.1hour.in/media/products/164200.png
FBitalianmeatballs004,ITALIAN MEAT BALLS,FB Bowls,FB Bowls,RESTAURANT,80,Italian Meat Balls,Active,https://demo8.1hour.in/media/products/Italian_Meat_Ball1.png
164163,Beef Prego Steak ±500g,Meat & Seafood,Fresh Meat,GROCERY,58.99,"Product Type: Fresh Beef Prego Steak
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164163.png
FBmedimezze003,MEDITERRANEAN CHICKEN MEZZE,FB Bowls,FB Bowls,RESTAURANT,80,Mediterranean Chicken Mezze,Active,https://demo8.1hour.in/media/products/Mediterranean_Chicken_Mezze1.png
164161,Fresh Chicken Stirfry ±500g,Meat & Seafood,Fresh Chicken,GROCERY,51.99,"Product Type: Fresh Chicken Breast/Thigh Strips
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164161.png
180203,Pure Butter Ghee Gold Medal 400g,Food Cupboard,Cans & Jars,GROCERY,259.99,"Product Type: Food/Oils &amp; Ghee/Pure Ghee
Product Net Weight: 400g
Product Unit: 1 Jar",Active,https://demo8.1hour.in/media/products/180203.png
FBkalecaesar002,CHICKEN KALE CAESAR,FB Bowls,FB Bowls,RESTAURANT,80,Chicken Kale Caesar,Active,https://demo8.1hour.in/media/products/Chicken_Kale_Caesar1.png
164018,Lean Beef Mince ±500g,Meat & Seafood,Fresh Meat,GROCERY,54.49,"Product Type:Fresh Lean Beef Mince
Product Net Weight:±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164018.png
164017,Beef Soft Shin ±500g,Meat & Seafood,Fresh Meat,GROCERY,57.99,"Product Type: Fresh Beef Soft Shin
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164017.png
180059,Morrisons Italian Mascarpone 250g,"Dairy, Deli & Egg",Cheese,GROCERY,114.99,"Product Type: Food/Dairy/Cheese
Product Net Weight: 250g
Product Unit: 1 Tub",Active,https://demo8.1hour.in/media/products/180059.png
FBbuffalo001,BUFFALO CHICKEN BOWL,FB Bowls,FB Bowls,RESTAURANT,90,Buffalo Chicken Bowl,Active,https://demo8.1hour.in/media/products/Buffalo_Chicken_Bowl1.png
164016,Beef Flaying Steak ±500g,Meat & Seafood,Fresh Meat,GROCERY,58.49,"Product Type:Fresh Beef Flaying Steak
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164016.png
164015,Beef Minute Steak ±500g,Meat & Seafood,Fresh Meat,GROCERY,58.49,"Product Type: Fresh Beef Minute Steak
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/164015.png
164011,Beef Roast ±500g,Meat & Seafood,Fresh Meat,GROCERY,57.49,"Product Type: Fresh Beef Roast
Product Net Weight: ±500g
Product Unit: 1 unit (cut)",Active,https://demo8.1hour.in/media/products/164011.png
180075,Morrisons The Best Manchego 175g,"Dairy, Deli & Egg",Cheese,GROCERY,299.99,"Product Type: Food/Dairy/Cheese
Product Net Weight: 175g
Product Unit: 1 Block",Active,https://demo8.1hour.in/media/products/180075.png
163914,Persil 3In1 Bio Capsule 316.5g,Household,Laundry,GROCERY,134.99,"Product Type: Laundry Detergent Capsules
Product Net Weight: 316.5g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/163914.png
180605,Lenor Outdoorable Spring Awakening 770ml,Household,Laundry,GROCERY,109.99,"Product Type: Household/Laundry/Fabric Softener
Product Net Volume: 770ml
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/180605.png
165820,Eno's Palm Nut Pulp Turkey Berry & Prekese 1kg,Food Cupboard,Packaged Food,GROCERY,58.99,"Product Type: Food/International/Specialty
Product Net Weight: 1kg
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165820.png
163702,Pez Treat Candy & Dispenser Assortment 16.4g,Snacks,Candies & Gum,GROCERY,44.99,"Product Type: Candy and Dispenser
Product Net Weight: 16.4g
Product Unit: 1 unit (dispenser and candies)",Active,https://demo8.1hour.in/media/products/163702.png
165561,Devina Sparkling Fruit Cocoktail Drink 33cl,Beverages,Soft Drinks,GROCERY,23.99,"Product Type: Beverages/Soft Drinks/Fruit Flavored
Product Net Volume: 33cl
Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/165561.png
163668,Cavendish Harvey Fruit Tin Sour Cherry 5.3oz,Food Cupboard,Cans & Jars,GROCERY,88.99,"Product Type: Canned Fruit
Product Net Weight: 5.3oz (150g)
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/163668.png
163667,Pez Care Bears Candy Dispenser Assort 16.4g,Snacks,Candies & Gum,GROCERY,43.99,"Product Type: Candy Dispenser
Product Net Weight: 16.4g
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/163667.png
165434,Lamb Rib Chops ±500g,Meat & Seafood,Fresh Meat,GROCERY,77.49,"Product Type: Meat/Lamb/Chops


Product Net Weight: ±500g",Active,https://demo8.1hour.in/media/products/165434.png
165373,Fabuloso Flooring Pavimenti ( Pink ) 1.25ltr,Household,Cleaning Essentials,GROCERY,86.99,"Product Type: Household/Cleaning/Floor Care
Product Net Volume: 1.25ltr
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165373.png
165308,Tartuflanghe Summer Truffle Slices Inolive Oil 35g,Food Cupboard,Cans & Jars,GROCERY,269.99,"Product Type: Food/Specialty/Truffle Products
Product Net Weight: 35g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165308.png
163442,Kameelhout Beef Boerewors ±500g,Meat & Seafood,Fresh Meat,GROCERY,49.99,"Product Type: Fresh Beef Sausage
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/163442.png
165156,Cartwright & Butler Salt & pepper Water Biscuits 150g,Snacks,Biscuits,GROCERY,164.99,"Product Type: Food/Bakery/Biscuits
Product Net Weight: 150g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165156.png
165078,Fine Cheese All Butter Selection Box 375g,"Dairy, Deli & Egg",Cheese,GROCERY,184.99,"Product Type: Food/Dairy/Cheese
Product Net Weight: 375g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165078.png
165066,New Sweet Winter Spice Vinegar 100ml,Souks & Condiments,Dressings,GROCERY,119.99,"Product Type: Food/Pantry/Vinegars
Product Net Weight: 100ml
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165066.png
163397,Leeks 1kg,Fruits & Veg,Fresh Vegetables,GROCERY,164.99,"Product Type: Fresh Leeks
Product Net Weight: 1kg
Product Unit: 1 unit (head/bunch)",Active,https://demo8.1hour.in/media/products/163397.png
165065v,Organiko Cremoso Hazelnutalmond Pralines 120g,Snacks,Confectionery,RESTAURANT,59.99,"Product Type: Food/Chocolates/Pralines
Product Net Weight: 120g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165065.png
165062,Organiko Peru Organic Dark Chocolate 50g,Snacks,Chocolates,GROCERY,59.99,"Product Type: Food/Chocolate/Organic Dark Chocolate
Product Net Weight: 50g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165062.png
163379,Pork Rib Chops Skinless ±500g,Meat & Seafood,Fresh Meat,GROCERY,39.99,"Product Type: Fresh Pork Rib Chops
Product Net Weight: ±500g
Product Unit: 1 unit (pack)",Active,https://demo8.1hour.in/media/products/163379.png
165036,Viani Spaccatella Classica 550g,Food Cupboard,Cans & Jars,GROCERY,129.99,"Product Type: Food/Canned Goods/Tomatoes
Product Net Weight: 550g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/165036.png
165035,Tartuflanghe White Truffle Salt 30g,Souks & Condiments,Salt,GROCERY,157.99,"Product Type:Food/Seasonings/Truffle Salt

Product Net Weight:30g

Product Unit: 1Jar",Active,https://demo8.1hour.in/media/products/165035.png
165028,Tartuflanghe Olive And Truffle Spread 90g,Food Cupboard,Spreads,GROCERY,145.99,"Product Type:Food/Spreads/Olive and Truffle
Product Net Weight:90g
Product Unit: 1Jar",Active,https://demo8.1hour.in/media/products/165028.png
139314,Grape Crimson Red Seedless 4.5kg,Fruits & Veg,Fresh Fruits,GROCERY,139.99,"Product Type: Fresh red Seedless Grapes
Product Net Weight: 4.5kg
Product Unit: 1unit (bag/box)",Active,https://demo8.1hour.in/media/products/139314.png
138101,Caprisun Regular Fruit Juice 1.77ltr,Beverages,Juices & Smoothies,GROCERY,103.49,"Product Type: Fruit Juice
Product Net Weight: 1.77ltr
Product Unit: 1 unit (bottle/carton)",Active,https://demo8.1hour.in/media/products/138101.png
136835,Dimes Fruit Mix Juice 1ltr,Beverages,Juices & Smoothies,GROCERY,34.49,"Product Type: Fruit Mix Juice
Product Net Weight: 1ltr
Product Unit: 1 unit (bottle/carton)",Active,https://demo8.1hour.in/media/products/136835.png
TAKchickenspringrolls004,CHICKEN SPRING ROLL,Spring Rolls,Spring Rolls,RESTAURANT,40,Chicken spring rolls,Active,https://demo8.1hour.in/media/products/chicken_spring_rolls_kR8aYa8.jpeg
TAKvegspringroll003,VEG SPRING ROLL,Spring Rolls,Spring Rolls,RESTAURANT,35,Spring rolls,Active,https://demo8.1hour.in/media/products/Spring_rolls_ObJS8RH.jpeg
TAKsamosa002,GHANAIAN SAMOSA,Spring Rolls,Spring Rolls,RESTAURANT,20,Samosa,Active,https://demo8.1hour.in/media/products/samosa_fOOQGI2.jpeg
TAKsausagecroissant001,SAUSAGE CROISSANT,Spring Rolls,Spring Rolls,RESTAURANT,12,Sausage Croissant,Active,https://demo8.1hour.in/media/products/sausage_croissant_E0E3UL7.png
179706,SGF Cabbage pcs,Fruits & Veg,Fresh Vegetables,GROCERY,19.99,"Product Type:Fresh Produce/Vegetables/Cabbage

Product Unit: 1 Pcs",Active,https://demo8.1hour.in/media/products/179706.png
180381,Red Arrow Whisky 750ml,Alcohol,Whisky,GROCERY,91.99,"Product Type:Beverages/Spirits/Whiskey

Product Net Weight:750ml

Product Unit: 1 Bottle",Active,https://demo8.1hour.in/media/products/180381.png
180619,Nairns G/free Whole Grain Cracker With Pepper 137g,Snacks,Biscuits,GROCERY,76.99,"Product Type:Food/Snacks/Crackers
Product Net Weight:137g
Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/180619.png
172072,Levi Roots Fizzy Caribbean Crush Pet 500ml,Beverages,Soft Drinks,GROCERY,35.99,"Product Type:Beverages/Soft Drinks
Product Net Volume:500ml
Product Unit: 1Bottle",Active,https://demo8.1hour.in/media/products/172072.png
172047,Levi Roots Energy Jamaican Sunset Can 500ml,Beverages,Sport & Energy Drink,GROCERY,29.99,"Product Type:Beverages/Soft Drinks
Product Net Volume:500ml
Product Unit: 1Bottle",Active,https://demo8.1hour.in/media/products/172047.png
172035,Robinsons Creations Peach & Raspberry 750ml,Beverages,Juices & Smoothies,GROCERY,69.99,"Product Type:Beverages/Squash Drink

Product Net Weight:750ml

Product Unit: 1Bottle",Active,https://demo8.1hour.in/media/products/172035.png
171774,Elegance Pomade Gel Wax 250ml,Personal Care,Hair Care,GROCERY,82.99,"Product Type:Hair Care/Hair Styling/Hair Wax

Product Net Weight:250Ml

Product Unit:1Jar",Active,https://demo8.1hour.in/media/products/171774.png
171368,TGO Tomato Pack ±500g,Fruits & Veg,Fresh Vegetables,GROCERY,24.49,"Product Type:Fresh Produce/Vegetables/Tomatoes

Product Net Weight:±500g",Active,https://demo8.1hour.in/media/products/171368.png
164786,Fantasia Peanut Curls Puffed Corn 80g,Snacks,Chips & Crisps,GROCERY,19.99,"Product Type:Snacks/Puffed Corn

Product Net Weight:80g

Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/164786.png
164785,Fantasia Cheese Balls 90g,Snacks,Chips & Crisps,GROCERY,24.99,"Product Type:Dairy/Cheese/Snack Cheese

Product Net Weight:90g

Product Unit: 1 Unit",Active,https://demo8.1hour.in/media/products/164785.png
162359,Hollywood Star 100ml,Personal Care,Perfumes,GROCERY,104.99,"Product Type:Perfume/Eau de Parfum

Product Net Weight:100ml

Product Unit: 1Bottle",Active,https://demo8.1hour.in/media/products/162359.png
162342,Feel Body Lotion Aloe Vera 200ml,Personal Care,Skin Care,GROCERY,14.49,"Product Type:Body Lotion

Product Net Weight:200Ml

Product Unit: 1Bottle",Active,https://demo8.1hour.in/media/products/162342.png
160916,Millers Damsel Charcoal 125g,Snacks,Biscuits,GROCERY,77.99,"Product Type: Activated Charcoal Crackers
Product Net Weight: 6 x 125g (750g total)
Product Unit: 1 unit",Active,https://demo8.1hour.in/media/products/160916.png
160915,Breadsticks With Truffle 120g,Bakery,Pastries,GROCERY,98.99,"Product Type: Truffle Breadsticks
Product Net Weight: 120g
Product Unit: 1 pack",Active,https://demo8.1hour.in/media/products/160915.png
162331,Beef Bones Butchery ±500g,Meat & Seafood,Fresh Meat,GROCERY,14.99,"Product Type: Meat/Beef/Bones

Product Net Weight:±500g",Active,https://demo8.1hour.in/media/products/162331.png
